Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.549
Columna #2,Cu 324.75,0.521
Columna #3,Cu 324.75,0.521
Columna #4,Cu 324.75,0.514
Comp. Cabeza Columna,Cu 324.75,0.538
Comp. Cola Columna,Cu 324.75,0.626
Barren,Cu 324.75,0.524
Cabeza puntual retorno,Cu 324.75,0.505
Celda # 11-A,Cu 324.75,0.971
Celda # 11-B,Cu 324.75,0.939
Celda # 11-C,Cu 324.75,0.483
Celda #5-9,Cu 324.75,2.323
Celda #(F1+F2),Cu 324.75,0.431
NE Tubo 1,Cu 324.75,0.047
NE Tubo 2,Cu 324.75,0.537
NE Tubo 4,Cu 324.75,0.112
NE Tubo 5,Cu 324.75,0.38
NE Tubo 6,Cu 324.75,0.787
NE Tubo 7,Cu 324.75,0.864
Puntual Noroeste,Cu 324.75,0.422
Barren Patios,Cu 324.75,0.549
Tubo 3,Cu 324.75,0.385
Especial 1,Cu 324.75,0.094
Especial 2,Cu 324.75,0.046
Especial 3,Cu 324.75,0.078
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,0.253
