Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.758
Cabeza puntual retorno,Cu 324.75,0.747
Celda #(F1+F2),Cu 324.75,0.565
Puntual Noroeste,Cu 324.75,0.612
Tubo 3,Cu 324.75,0.080
Comp. Cola Columna,Cu 324.75,0.837
Barren,Cu 324.75,0.851
Celda # 11-A,Cu 324.75,2.591
Celda # 11-B,Cu 324.75,0.248
Celda # 11-C,Cu 324.75,0.274
Celda #5-9,Cu 324.75,1.748
NE Tubo 1,Cu 324.75,0.125
NE Tubo 2,Cu 324.75,0.242
NE Tubo 4,Cu 324.75,1.987
NE Tubo 5,Cu 324.75,1.562
NE Tubo 6,Cu 324.75,0.269
NE Tubo 7,Cu 324.75,0.156
Barren Patios,Cu 324.75,0.810
Especial 1,Cu 324.75,1.571
Especial 2,Cu 324.75,2.633
Especial 3,Cu 324.75,0.204
Especial 4,Cu 324.75,0.193
Especial 5,Cu 324.75,1.938
Columna #1,Cu 324.75,0.724
Columna #2,Cu 324.75,0.771
Columna #3,Cu 324.75,0.760
Columna #4,Cu 324.75,0.773
Columna #5,Cu 324.75,0.772
