Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.189
Comp. Cola Columna,Cu 324.75,0.133
Barren,Cu 324.75,0.250
Cabeza puntual retorno,Cu 324.75,0.169
Celda # 11-A,Cu 324.75,0.178
Celda # 11-B,Cu 324.75,0.301
Celda # 11-C,Cu 324.75,0.064
Celda #5-9,Cu 324.75,0.201
Celda #(F1+F2),Cu 324.75,0.095
Celda # 6-F2,Cu 324.75,0.021
NE Tubo 1,Cu 324.75,0.029
NE Tubo 2,Cu 324.75,0.063
NE Tubo 4,Cu 324.75,0.089
NE Tubo 5,Cu 324.75,0.028
NE Tubo 6,Cu 324.75,0.010
NE Tubo 7,Cu 324.75,0.334
Barren Patios,Cu 324.75,0.224
Tubo 3,Cu 324.75,0.052
Especial 1,Cu 324.75,0.050
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.078
Especial 4,Cu 324.75,0.053
Especial 5,Cu 324.75,0.056
