Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.084
Barren,Cu 324.75,1.148
Cabeza puntual retorno,Cu 324.75,1.163
Columna #1,Cu 324.75,0.994
Columna #2,Cu 324.75,0.92
Columna #3,Cu 324.75,0.814
Columna #4,Cu 324.75,0.698
Columna #5,Cu 324.75,0.611
Celda # 11-A,Cu 324.75,0.292
Celda # 11-B,Cu 324.75,0.136
Celda # 11-C,Cu 324.75,0.735
Celda #5-9,Cu 324.75,0.411
Celda #(F1+F2),Cu 324.75,1.289
NE Tubo 1,Cu 324.75,0.124
NE Tubo 2,Cu 324.75,0.273
NE Tubo 4,Cu 324.75,1.781
NE Tubo 5,Cu 324.75,0.294
NE Tubo 6,Cu 324.75,0.275
NE Tubo 7,Cu 324.75,1.056
Puntual Noroeste,Cu 324.75,1.42
Barren Patios,Cu 324.75,0.664
Tubo 3,Cu 324.75,2.768
Especial 1,Cu 324.75,0.194
Especial 2,Cu 324.75,0.163
Especial 3,Cu 324.75,0.388
Especial 4,Cu 324.75,0.489
Especial 5,Cu 324.75,0.181
