Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.345
Cabeza puntual retorno,Cu 324.75,0.345
Celda #(F1+F2),Cu 324.75,0.120
Puntual Noroeste,Cu 324.75,0.114
Tubo 3,Cu 324.75,0.118
Comp. Cola Columna,Cu 324.75,0.358
Barren,Cu 324.75,0.353
Celda # 11-A,Cu 324.75,0.196
Celda # 11-B,Cu 324.75,1.385
Celda # 11-C,Cu 324.75,1.700
Celda #5-9,Cu 324.75,0.192
NE Tubo 1,Cu 324.75,0.052
NE Tubo 2,Cu 324.75,0.371
NE Tubo 4,Cu 324.75,0.146
NE Tubo 5,Cu 324.75,0.054
NE Tubo 6,Cu 324.75,0.057
NE Tubo 7,Cu 324.75,0.158
Barren Patios,Cu 324.75,0.370
Especial 1,Cu 324.75,0.078
Especial 2,Cu 324.75,0.108
Especial 3,Cu 324.75,0.120
Especial 4,Cu 324.75,0.117
Especial 5,Cu 324.75,6.085
Columna #1,Cu 324.75,0.352
Columna #2,Cu 324.75,0.358
Columna #3,Cu 324.75,0.358
Columna #4,Cu 324.75,0.366
Columna #5,Cu 324.75,0.370
