Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.835
Cabeza puntual retorno,Cu 324.75,0.752
Celda #(F1+F2),Cu 324.75,0.785
Puntual Noroeste,Cu 324.75,1.013
Tubo 3,Cu 324.75,0.108
Comp. Cola Columna,Cu 324.75,0.514
Barren,Cu 324.75,0.564
Celda # 11-A,Cu 324.75,0.039
Celda # 11-B,Cu 324.75,0.046
Celda # 11-C,Cu 324.75,0.055
Celda #5-9,Cu 324.75,0.030
NE Tubo 1,Cu 324.75,0.960
NE Tubo 2,Cu 324.75,0.037
NE Tubo 4,Cu 324.75,0.680
NE Tubo 5,Cu 324.75,1.168
NE Tubo 6,Cu 324.75,2.661
NE Tubo 7,Cu 324.75,2.848
Barren Patios,Cu 324.75,0.641
Especial 1,Cu 324.75,0.030
Especial 2,Cu 324.75,0.025
Especial 3,Cu 324.75,0.056
Especial 4,Cu 324.75,0.054
Especial 5,Cu 324.75,0.036
Columna #1,Cu 324.75,0.743
Columna #2,Cu 324.75,0.617
Columna #3,Cu 324.75,0.568
Columna #4,Cu 324.75,0.503
Columna #5,Cu 324.75,0.436
