Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.165
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.164
Celda # 11-A,Au 242.80,0.096
Celda # 11-B,Au 242.80,0.035
Celda # 11-C,Au 242.80,0.016
Celda #5-9,Au 242.80,0.027
Celda #(F1+F2),Au 242.80,0.173
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.212
NE Tubo 4,Au 242.80,0.224
NE Tubo 5,Au 242.80,0.22
NE Tubo 6,Au 242.80,0.208
NE Tubo 7,Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.177
Barren Patios,Au 242.80,0.019
Tubo 3,Au 242.80,0.11
Especial 1,Au 242.80,0.043
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.05
Especial 4,Au 242.80,0.05
Especial 5,Au 242.80,0.045
Columna #1,Au 242.80,0.106
Columna #2,Au 242.80,0.066
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.016
