Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,4.148
Columna #2,Cu 324.75,4.015
Columna #3,Cu 324.75,3.887
Columna #4,Cu 324.75,3.750
Columna #5,Cu 324.75,3.759
Comp. Cabeza Columna,Cu 324.75,4.532
Comp. Cola Columna,Cu 324.75,4.701
Barren,Cu 324.75,5.742
Cabeza puntual retorno,Cu 324.75,4.519
Celda # 11-A,Cu 324.75,10.36
Celda # 11-B,Cu 324.75,29.82
Celda # 11-C,Cu 324.75,27.01
Celda #5-9,Cu 324.75,0.021
Celda #(F1+F2),Cu 324.75,1.664
NE Tubo 1,Cu 324.75,11.82
NE Tubo 2,Cu 324.75,0.869
NE Tubo 4,Cu 324.75,0.782
NE Tubo 5,Cu 324.75,0.176
NE Tubo 6,Cu 324.75,0.134
NE Tubo 7,Cu 324.75,1.096
Puntual Noroeste,Cu 324.75,1.439
Barren Patios,Cu 324.75,5.503
Tubo 3,Cu 324.75,2.683
Especial 1,Cu 324.75,0.035
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,0.088
Especial 4,Cu 324.75,0.084
Especial 5,Cu 324.75,0.026
