"Analyst",""
"Date Started","10/2/2024 12:23 AM  GMT: 10/2/2024 7:23 AM"
"Worksheet","EXP000114_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/2/2024","1:32:04 AM","REAGENT BLANK",0.0000,"","mg/L"
"10/2/2024","1:32:40 AM","BLANCO",0.0277,"","mg/L"
"10/2/2024","1:40:50 AM","PATRON",0.9272,"","mg/L"
"10/2/2024","1:41:12 AM","EXP000114-001",0.0372,"","mg/L"
"10/2/2024","1:41:24 AM","EXP000114-002",-0.0054,"","mg/L"
"10/2/2024","1:41:36 AM","EXP000114-003",0.0462,"","mg/L"
"10/2/2024","1:41:46 AM","EXP000114-004",0.0418,"","mg/L"
"10/2/2024","1:42:00 AM","EXP000114-005",-0.0112,"","mg/L"
"10/2/2024","1:42:12 AM","EXP000114-006",-0.0034,"","mg/L"
"10/2/2024","1:43:34 AM","PATRON",0.9120,"","mg/L"
"10/2/2024","1:48:02 AM","EXP000114-007",0.4697,"","mg/L"
"10/2/2024","1:48:02 AM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"

