Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.316
Cabeza puntual retorno,Ag 328.07,0.32
Celda #(F1+F2),Ag 328.07,0.322
Puntual Noroeste,Ag 328.07,0.298
Tubo 3,Ag 328.07,0.53
NE Tubo 2,Ag 328.07,0.075
NE Tubo 4,Ag 328.07,0.066
Especial 1,Ag 328.07,0.089
Especial 2,Ag 328.07,0.159
Especial 3,Ag 328.07,0.056
Especial 4,Ag 328.07,0.046
Especial 5,Ag 328.07,0.082
Columna #1,Ag 328.07,0.295
Columna #2,Ag 328.07,0.329
Columna #3,Ag 328.07,0.337
Columna #4,Ag 328.07,0.33
Columna #5,Ag 328.07,0.289
Comp. Cola Columna,Ag 328.07,0.298
Barren,Ag 328.07,0.331
Barren Patios,Ag 328.07,0.34
NE Tubo 1,Ag 328.07,1.901
NE Tubo 5,Ag 328.07,0.025
NE Tubo 6,Ag 328.07,0.019
NE Tubo 7,Ag 328.07,0.257
Celda # 11-A,Ag 328.07,0.024
Celda # 11-B,Ag 328.07,0.023
Celda # 11-C,Ag 328.07,0.021
Celda #5-9,Ag 328.07,0.091
