Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.283
Cabeza puntual retorno,Cu 324.75,0.191
Celda #(F1+F2),Cu 324.75,0.239
Puntual Noroeste,Cu 324.75,0.251
Tubo 3,Cu 324.75,0.393
Comp. Cola Columna,Cu 324.75,0.322
Barren,Cu 324.75,0.276
Celda # 11-A,Cu 324.75,0.105
Celda # 11-B,Cu 324.75,0.047
Celda # 11-C,Cu 324.75,0.077
Celda #5-9,Cu 324.75,0.432
NE Tubo 1,Cu 324.75,0.018
NE Tubo 2,Cu 324.75,0.018
NE Tubo 4,Cu 324.75,0.018
NE Tubo 5,Cu 324.75,0.011
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,0.795
Barren Patios,Cu 324.75,0.307
Especial 1,Cu 324.75,0.016
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.162
Especial 4,Cu 324.75,0.150
Especial 5,Cu 324.75,0.050
