Sample ID,Analyte Name,Reported Conc (Samp)
52,Cu 324.75,0.171
53,Cu 324.75,0.110
54,Cu 324.75,0.192
55,Cu 324.75,0.113
56,Cu 324.75,0.997
57,Cu 324.75,0.407
58,Cu 324.75,0.643
59,Cu 324.75,0.286
62,Cu 324.75,3.460
63,Cu 324.75,3.209
COL. 1,Cu 324.75,0.460
COL. 2,Cu 324.75,0.425
COL. 3,Cu 324.75,1.181
COL. 4,Cu 324.75,1.952
COL. 5,Cu 324.75,4.872
COL. 6,Cu 324.75,6.824
375-1,Cu 324.75,0.625
375-2,Cu 324.75,0.067
375-3,Cu 324.75,0.310
375-4,Cu 324.75,0.178
VM 1,Cu 324.75,0.415
VM 2,Cu 324.75,0.304
VM 3,Cu 324.75,0.365
VM 4,Cu 324.75,1.953
VM 5,Cu 324.75,8.128
VM 6,Cu 324.75,0.615
VM 7,Cu 324.75,0.200
VM 8,Cu 324.75,0.334
VM 9,Cu 324.75,0.363
