Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.387
Comp. Cola Columna,Cu 324.75,0.075
Cabeza puntual retorno,Cu 324.75,1.387
Celda # 11-A,Cu 324.75,1.481
Celda # 11-B,Cu 324.75,1.204
Celda # 11-C,Cu 324.75,2.06
Celda #5-9,Cu 324.75,3.665
Celda #(F1+F2),Cu 324.75,1.458
NE Tubo 1,Cu 324.75,1.762
NE Tubo 2,Cu 324.75,0.519
NE Tubo 4,Cu 324.75,2.466
NE Tubo 5,Cu 324.75,2.362
NE Tubo 6,Cu 324.75,2.268
NE Tubo 7,Cu 324.75,2.889
Puntual Noroeste,Cu 324.75,1.381
Barren Patios,Cu 324.75,0.055
Tubo 3,Cu 324.75,0.263
Especial 1,Cu 324.75,0.305
Especial 2,Cu 324.75,0.054
Especial 3,Cu 324.75,0.077
Especial 4,Cu 324.75,0.123
Especial 5,Cu 324.75,0.075
Especial 6,Cu 324.75,0.081
