Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.104
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.105
Columna #1,Au 242.80,0.104
Columna #2,Au 242.80,0.026
Columna #3,Au 242.80,0.017
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.054
Celda # 11-B,Au 242.80,0.058
Celda # 11-C,Au 242.80,0.074
Celda #5-9,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.11
Especial 1,Au 242.80,0.018
NE Tubo 2,Au 242.80,0.203
NE Tubo 4,Au 242.80,0.039
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.054
NE Tubo 7,Au 242.80,0.011
Puntual Noroeste,Au 242.80,0.076
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.054
Especial 1,Au 242.80,0.089
Especial 2,Au 242.80,0.099
Especial 3,Au 242.80,0.031
Especial 4,Au 242.80,0.033
Especial 5,Au 242.80,0.068
Barren 2,Au 242.80,0.008
