"Analista","JGS"
"Fecha de inicio","11:41 p. m. 09/02/2023"
"Hoja de trabajo","Sa000315_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0176,"","mg/L",0.8,0.1137,0.1130,0.1132,0.1147
"Ag","BLANCO",0.0004,"","mg/L",">100",0.0000,-0.0002,0.0001,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",27.4,0.0006,0.0005,0.0007,0.0004
"Ag","SA000315-001",1.6416,"","mg/L",2.6,0.0074,0.0076,0.0074,0.0072
"Ag","SA000315-002",1.2520,"","mg/L",1.3,0.0057,0.0057,0.0056,0.0058
"Ag","SA000315-003",0.9757,"","mg/L",11.9,0.0044,0.0044,0.0040,0.0050
"Ag","SA000315-004",1.2902,"","mg/L",1.8,0.0058,0.0057,0.0058,0.0059
"Ag","SA000315-005",0.8839,"","mg/L",7.1,0.0040,0.0040,0.0037,0.0042
"Ag","PATRON",1.0163,"","mg/L",0.3,0.1135,0.1133,0.1133,0.1140
"Ag","SA000315-006",0.8951,"","mg/L",4.7,0.0041,0.0040,0.0043,0.0039
"Ag","SA000315-007",0.9635,"","mg/L",9.7,0.0044,0.0039,0.0044,0.0047
"Ag","SA000315-008",0.8216,"","mg/L",14.6,0.0037,0.0036,0.0032,0.0043
"Ag","SA000315-009",0.5788,"","mg/L",15.3,0.0027,0.0025,0.0024,0.0031
"Ag","SA000315-010",0.6148,"","mg/L",17.0,0.0028,0.0030,0.0031,0.0022
"Ag","PATRON",0.9980,"","mg/L",0.7,0.1115,0.1107,0.1116,0.1122
"Ag","BLANCO",0.0046,"","mg/L",43.9,0.0005,0.0004,0.0008,0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",53.3,0.0005,0.0008,0.0003,0.0004
"Ag","SA000315-011",0.8536,"","mg/L",5.3,0.0040,0.0039,0.0043,0.0039
"Ag","SA000315-012",1.1279,"","mg/L",5.7,0.0052,0.0049,0.0053,0.0055
"Ag","SA000315-013",1.0670,"","mg/L",4.2,0.0049,0.0047,0.0051,0.0050
"Ag","SA000315-014",1.0569,"","mg/L",4.7,0.0049,0.0052,0.0049,0.0047
"Ag","SA000315-015",1.3102,"","mg/L",4.6,0.0061,0.0057,0.0062,0.0062
"Ag","PATRON",1.0062,"","mg/L",0.9,0.1124,0.1120,0.1116,0.1135
"Ag","SA000315-016",0.9294,"","mg/L",8.6,0.0043,0.0040,0.0047,0.0043
"Ag","SA000315-017",0.9698,"","mg/L",17.7,0.0044,0.0035,0.0047,0.0049
"Ag","SA000315-018",0.9827,"","mg/L",5.6,0.0045,0.0045,0.0048,0.0043
"Ag","SA000315-019",0.9611,"","mg/L",4.6,0.0045,0.0043,0.0047,0.0044
"Ag","SA000315-020",1.1342,"","mg/L",1.8,0.0053,0.0053,0.0054,0.0052
"Ag","PATRON",0.9952,"","mg/L",0.1,0.1112,0.1111,0.1111,0.1114
"Ag","BLANCO",0.0047,"","mg/L",24.2,0.0005,0.0006,0.0004,0.0006
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",24.3,0.0006,0.0008,0.0007,0.0005
"Ag","SA000315-021",1.3770,"","mg/L",4.0,0.0064,0.0064,0.0062,0.0067
"Ag","SA000315-022",1.0214,"","mg/L",9.7,0.0048,0.0053,0.0045,0.0045
"Ag","SA000315-023",0.9399,"","mg/L",4.6,0.0044,0.0042,0.0045,0.0044
"Ag","SA000315-024",1.0079,"","mg/L",5.2,0.0047,0.0049,0.0045,0.0047
"Ag","SA000315-025",1.0764,"","mg/L",7.7,0.0050,0.0054,0.0050,0.0047
"Ag","PATRON",0.9908,"","mg/L",0.3,0.1107,0.1105,0.1111,0.1106
"Ag","SA000315-026",0.9204,"","mg/L",6.7,0.0043,0.0046,0.0041,0.0041
"Ag","SA000315-027",0.7797,"","mg/L",15.0,0.0036,0.0033,0.0032,0.0042
"Ag","SA000315-028",0.0882,"","mg/L",56.7,0.0004,0.0006,0.0004,0.0002
"Ag","SA000315-029",27.6874,"","mg/L",0.7,0.1254,0.1245,0.1254,0.1262
"Ag","SA000315-030",0.9153,"","mg/L",6.0,0.0042,0.0039,0.0044,0.0044
"Ag","PATRON",0.9937,"","mg/L",0.2,0.1110,0.1108,0.1110,0.1113
"Ag","BLANCO",0.0050,"","mg/L",4.2,0.0006,0.0005,0.0006,0.0006
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",11.5,0.0010,0.0011,0.0008,0.0010
"Ag","SA000315-031",0.0953,"","mg/L",48.8,0.0004,0.0003,0.0007,0.0003
"Ag","SA000315-032",0.8721,"","mg/L",4.6,0.0039,0.0037,0.0040,0.0041
"Ag","PATRON",0.9854,"","mg/L",0.4,0.1101,0.1105,0.1096,0.1103
"Ag","BLANCO",0.0005,"","mg/L",">100",0.0001,0.0002,0.0002,-0.0003
