Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.594
Comp. Cola Columna,Cu 324.75,1.022
Barren,Cu 324.75,1.233
Cabeza puntual retorno,Cu 324.75,1.379
Columna #1,Cu 324.75,1.337
Columna #2,Cu 324.75,1.246
Columna #3,Cu 324.75,1.184
Columna #4,Cu 324.75,1.128
Columna #5,Cu 324.75,0.966
Celda # 11-A,Cu 324.75,0.153
Celda # 11-B,Cu 324.75,0.352
Celda # 11-C,Cu 324.75,0.089
Celda #5-9,Cu 324.75,0.078
Celda #(F1+F2),Cu 324.75,1.416
NE Tubo 1,Cu 324.75,1.889
NE Tubo 2,Cu 324.75,0.194
NE Tubo 4,Cu 324.75,0.142
NE Tubo 5,Cu 324.75,0.084
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,6.132
Puntual Noroeste,Cu 324.75,1.638
Barren Patios,Cu 324.75,0.971
Tubo 3,Cu 324.75,1.096
Especial 1,Cu 324.75,0.103
Especial 2,Cu 324.75,0.136
Especial 3,Cu 324.75,0.134
Especial 4,Cu 324.75,0.137
Especial 5,Cu 324.75,0.115
