Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.757
Columna #2,Cu 324.75,0.731
Columna #3,Cu 324.75,0.755
Columna #4,Cu 324.75,0.743
Columna #5,Cu 324.75,0.701
Comp. Cabeza Columna,Cu 324.75,0.775
Comp. Cola Columna,Cu 324.75,0.781
Barren,Cu 324.75,0.773
Cabeza puntual retorno,Cu 324.75,0.813
Celda # 11-A,Cu 324.75,0.442
Celda # 11-B,Cu 324.75,0.358
Celda # 11-C,Cu 324.75,1.042
Celda #5-9,Cu 324.75,2.744
Celda #(F1+F2),Cu 324.75,0.737
NE Tubo 1,Cu 324.75,0.064
NE Tubo 2,Cu 324.75,0.116
NE Tubo 4,Cu 324.75,0.097
NE Tubo 5,Cu 324.75,0.078
NE Tubo 6,Cu 324.75,0.08
NE Tubo 7,Cu 324.75,0.725
Puntual Noroeste,Cu 324.75,0.772
Tubo 3,Cu 324.75,1.75
Especial 1,Cu 324.75,0.206
Especial 2,Cu 324.75,0.075
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.05
Especial 5,Cu 324.75,0.181
