Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.068
Comp. Cola Columna,Cu 324.75,1.194
Barren,Cu 324.75,0.982
Cabeza puntual retorno,Cu 324.75,1.062
Celda # 11-A,Cu 324.75,10.92
Celda # 11-B,Cu 324.75,0.322
Celda # 11-C,Cu 324.75,0.371
Celda #5-9,Cu 324.75,0.107
Celda #(F1+F2),Cu 324.75,0.804
NE Tubo 1,Cu 324.75,0.117
NE Tubo 2,Cu 324.75,0.555
NE Tubo 4,Cu 324.75,1.122
NE Tubo 5,Cu 324.75,0.378
NE Tubo 6,Cu 324.75,1.141
NE Tubo 7,Cu 324.75,0.531
Puntual Noroeste,Cu 324.75,0.851
Barren Patios,Cu 324.75,0.761
Tubo 3,Cu 324.75,1.119
Especial 1,Cu 324.75,0.37
Especial 2,Cu 324.75,0.172
Especial 3,Cu 324.75,0.373
Especial 4,Cu 324.75,0.625
Especial 5,Cu 324.75,0.238
Columna #1,Cu 324.75,1.05
Columna #2,Cu 324.75,0.93
Columna #3,Cu 324.75,0.835
Columna #4,Cu 324.75,0.802
Columna #5,Cu 324.75,0.767
