"Analyst",""
"Date Started","9/30/2024 11:35 PM  GMT: 10/1/2024 6:35 AM"
"Worksheet","EXP000102_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/1/2024","1:04:44 AM","PATRON",0.9268,"","mg/L"
"10/1/2024","1:04:58 AM","BLANCO",-0.0309,"","mg/L"
"10/1/2024","1:05:08 AM","REAGENT BLANK",0.0000,"","mg/L"
"10/1/2024","1:05:28 AM","EXP000102-001",0.4386,"","mg/L"
"10/1/2024","1:05:50 AM","EXP000102-002",0.2511,"","mg/L"
"10/1/2024","1:06:00 AM","EXP000102-003",0.2371,"","mg/L"
"10/1/2024","1:06:12 AM","EXP000102-004",0.0051,"","mg/L"
"10/1/2024","1:06:24 AM","EXP000102-005",0.0073,"","mg/L"
"10/1/2024","1:06:36 AM","EXP000102-006",0.5444,"","mg/L"
"10/1/2024","1:10:56 AM","PATRON",0.8880,"","mg/L"
"10/1/2024","1:19:44 AM","EXP000102-007",0.9615,"","mg/L"
"10/1/2024","1:19:44 AM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"

