Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.849
Cabeza puntual retorno,Cu 324.75,0.819
Celda #(F1+F2),Cu 324.75,0.867
Puntual Noroeste,Cu 324.75,0.959
Tubo 3,Cu 324.75,0.914
Comp. Cola Columna,Cu 324.75,0.792
Barren,Cu 324.75,0.821
Celda # 11-A,Cu 324.75,0.758
Celda # 11-B,Cu 324.75,0.155
Celda # 11-C,Cu 324.75,1.133
Celda # 6-F2,Cu 324.75,0.874
Celda #5-9,Cu 324.75,0.467
NE Tubo 1,Cu 324.75,0.121
NE Tubo 2,Cu 324.75,0.178
NE Tubo 4,Cu 324.75,2.772
NE Tubo 5,Cu 324.75,0.829
NE Tubo 6,Cu 324.75,0.344
NE Tubo 7,Cu 324.75,0.127
Barren Patios,Cu 324.75,0.748
Especial 1,Cu 324.75,0.126
Especial 2,Cu 324.75,0.124
Especial 3,Cu 324.75,0.139
Especial 4,Cu 324.75,0.154
Especial 5,Cu 324.75,0.133
