Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.600
Comp. Cola Columna,Ag 328.07,0.377
Barren,Ag 328.07,0.372
Cabeza puntual retorno,Ag 328.07,0.599
Celda # 11-A,Ag 328.07,0.034
Celda # 11-B,Ag 328.07,0.285
Celda # 11-C,Ag 328.07,0.027
Celda #5-9,Ag 328.07,0.032
Celda #(F1+F2),Ag 328.07,0.553
NE Tubo 1,Ag 328.07,0.773
NE Tubo 2,Ag 328.07,0.079
NE Tubo 4,Ag 328.07,0.478
NE Tubo 5,Ag 328.07,0.080
NE Tubo 6,Ag 328.07,0.026
NE Tubo 7,Ag 328.07,0.805
Puntual Noroeste,Ag 328.07,0.576
Barren Patios,Ag 328.07,0.368
Tubo 3,Ag 328.07,0.710
Especial 1,Ag 328.07,0.024
Especial 2,Ag 328.07,0.033
Especial 3,Ag 328.07,0.027
Especial 4,Ag 328.07,0.029
Especial 5,Ag 328.07,0.033
Columna #1,Ag 328.07,0.513
Columna #2,Ag 328.07,0.470
Columna #3,Ag 328.07,0.435
Columna #4,Ag 328.07,0.404
Columna #5,Ag 328.07,0.359
