Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.304
Cabeza puntual retorno,Cu 324.75,0.282
Celda #(F1+F2),Cu 324.75,0.274
Puntual Noroeste,Cu 324.75,0.286
Tubo 3,Cu 324.75,0.435
Comp. Cola Columna,Cu 324.75,0.314
Barren,Cu 324.75,0.369
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.048
Celda # 11-C,Cu 324.75,0.081
Celda #5-9,Cu 324.75,0.460
NE Tubo 1,Cu 324.75,0.023
NE Tubo 2,Cu 324.75,0.027
NE Tubo 4,Cu 324.75,0.024
NE Tubo 5,Cu 324.75,0.024
NE Tubo 6,Cu 324.75,0.007
NE Tubo 7,Cu 324.75,0.636
Barren Patios,Cu 324.75,0.121
Especial 1,Cu 324.75,0.028
Especial 2,Cu 324.75,0.015
Especial 3,Cu 324.75,0.138
Especial 4,Cu 324.75,0.125
Especial 5,Cu 324.75,0.030
Columna #1,Cu 324.75,0.229
Columna #2,Cu 324.75,0.236
Columna #3,Cu 324.75,0.243
Columna #4,Cu 324.75,0.255
Columna #5,Cu 324.75,0.253
