Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.093
Comp. Cola Columna,Cu 324.75,1.047
Barren,Cu 324.75,1.087
Cabeza puntual retorno,Cu 324.75,1.124
Celda # 11-A,Cu 324.75,3.963
Celda # 11-B,Cu 324.75,0.207
Celda # 11-C,Cu 324.75,1.13
Celda #5-9,Cu 324.75,0.07
Celda #(F1+F2),Cu 324.75,1.176
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,3.403
NE Tubo 4,Cu 324.75,0.153
NE Tubo 5,Cu 324.75,0.125
NE Tubo 6,Cu 324.75,0.142
NE Tubo 7,Cu 324.75,0.683
Puntual Noroeste,Cu 324.75,1.243
Barren Patios,Cu 324.75,1.31
Tubo 3,Cu 324.75,3.109
Especial 1,Cu 324.75,0.194
Especial 2,Cu 324.75,0.08
Especial 3,Cu 324.75,1.387
Especial 4,Cu 324.75,2.646
Especial 5,Cu 324.75,0.132
Especial 6,Cu 324.75,0.156
Columna #1,Cu 324.75,1.082
Columna #2,Cu 324.75,1.11
Columna #3,Cu 324.75,1.117
Columna #4,Cu 324.75,1.088
Columna #5,Cu 324.75,1.051
