Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.752
Cabeza puntual retorno,Cu 324.75,0.714
Celda #(F1+F2),Cu 324.75,0.706
Puntual Noroeste,Cu 324.75,0.734
Tubo 3,Cu 324.75,1.450
Comp. Cola Columna,Cu 324.75,0.748
Barren,Cu 324.75,0.890
Celda # 11-A,Cu 324.75,0.195
Celda # 11-B,Cu 324.75,0.072
Celda # 11-C,Cu 324.75,0.168
Celda #5-9,Cu 324.75,0.316
NE Tubo 1,Cu 324.75,0.048
NE Tubo 2,Cu 324.75,0.076
NE Tubo 4,Cu 324.75,0.491
NE Tubo 5,Cu 324.75,0.056
NE Tubo 6,Cu 324.75,0.068
NE Tubo 7,Cu 324.75,0.900
Barren Patios,Cu 324.75,0.465
Especial 1,Cu 324.75,0.049
Especial 2,Cu 324.75,0.052
Especial 3,Cu 324.75,0.722
Especial 4,Cu 324.75,0.898
Especial 5,Cu 324.75,0.083
Columna #1,Cu 324.75,0.680
Columna #2,Cu 324.75,0.675
Columna #3,Cu 324.75,0.695
Columna #4,Cu 324.75,0.717
Columna #5,Cu 324.75,0.730
