Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.538
Cabeza puntual retorno,Cu 324.75,0.577
Celda #(F1+F2),Cu 324.75,0.643
Puntual Noroeste,Cu 324.75,0.089
Tubo 3,Cu 324.75,0.136
NE Tubo 2,Cu 324.75,0.287
NE Tubo 4,Cu 324.75,0.018
Especial 1,Cu 324.75,0.021
Especial 2,Cu 324.75,0.018
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,0.057
Especial 5,Cu 324.75,0.135
Columna #1,Cu 324.75,0.588
Columna #2,Cu 324.75,0.582
Columna #3,Cu 324.75,0.596
Columna #4,Cu 324.75,0.598
Columna #5,Cu 324.75,0.589
Comp. Cola Columna,Cu 324.75,0.588
Barren,Cu 324.75,0.712
Barren Patios,Cu 324.75,0.64
NE Tubo 1,Cu 324.75,0.036
NE Tubo 5,Cu 324.75,0.027
NE Tubo 6,Cu 324.75,0.031
NE Tubo 7,Cu 324.75,0.16
Celda # 11-A,Cu 324.75,0.488
Celda # 11-B,Cu 324.75,0.073
Celda # 11-C,Cu 324.75,0.196
Celda #5-9,Cu 324.75,0.378
