Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.568
Cabeza puntual retorno,Cu 324.75,0.576
Celda #(F1+F2),Cu 324.75,0.102
Puntual Noroeste,Cu 324.75,0.087
Tubo 3,Cu 324.75,0.081
Comp. Cola Columna,Cu 324.75,0.574
Barren,Cu 324.75,0.461
Celda # 11-A,Cu 324.75,0.140
Celda # 11-B,Cu 324.75,0.138
Celda # 11-C,Cu 324.75,0.081
Celda # 6-F2,Cu 324.75,0.017
Celda #5-9,Cu 324.75,3.880
NE Tubo 1,Cu 324.75,0.010
NE Tubo 2,Cu 324.75,0.043
NE Tubo 4,Cu 324.75,0.127
NE Tubo 5,Cu 324.75,0.048
NE Tubo 6,Cu 324.75,0.034
NE Tubo 7,Cu 324.75,0.834
Barren Patios,Cu 324.75,0.516
Especial 1,Cu 324.75,2.055
Especial 2,Cu 324.75,0.392
Especial 3,Cu 324.75,0.101
Especial 4,Cu 324.75,0.099
Especial 5,Cu 324.75,0.567
