"Analyst",""
"Date Started","9/28/2024 4:24 PM  GMT: 9/28/2024 11:24 PM"
"Worksheet","EXP000109-RCK_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/28/2024","4:28:00 PM","PATRON",0.8731,"","mg/L"
"9/28/2024","4:28:20 PM","BLANCO",-0.0014,"","mg/L"
"9/28/2024","4:28:28 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/28/2024","4:28:42 PM","EXP000109-001",0.0388,"","mg/L"
"9/28/2024","4:28:58 PM","EXP000109-002",0.0546,"","mg/L"
"9/28/2024","4:29:16 PM","EXP000109-003",0.0057,"","mg/L"
"9/28/2024","4:29:30 PM","EXP000109-004",0.4240,"","mg/L"
"9/28/2024","4:29:46 PM","EXP000109-005",0.4136,"","mg/L"
"9/28/2024","4:30:02 PM","EXP000109-006",0.1528,"","mg/L"
"9/28/2024","4:30:38 PM","PATRON",0.9107,"","mg/L"
"9/28/2024","4:30:56 PM","EXP000109-007",0.1454,"","mg/L"
"9/28/2024","4:31:12 PM","EXP000109-008",0.2000,"","mg/L"
"9/28/2024","4:31:26 PM","EXP000109-009",0.1779,"","mg/L"
"9/28/2024","4:31:42 PM","EXP000109-010",-0.0034,"","mg/L"
"9/28/2024","4:31:54 PM","EXP000109-011",0.4118,"","mg/L"
"9/28/2024","4:32:10 PM","EXP000109-012",0.0922,"","mg/L"
"9/28/2024","4:32:46 PM","PATRON",0.8737,"","mg/L"
"9/28/2024","4:33:06 PM","EXP000109-013",1.1408,"","mg/L"
"9/28/2024","4:33:20 PM","EXP000109-014",0.4428,"","mg/L"
"9/28/2024","4:33:36 PM","PATRON",0.9074,"","mg/L"
"9/28/2024","4:33:50 PM","BLANCO",-0.0228,"","mg/L"
"9/28/2024","4:34:06 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/28/2024","4:34:06 PM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"

