Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.611
Comp. Cola Columna,Cu 324.75,1.775
Barren,Cu 324.75,2.156
Cabeza puntual retorno,Cu 324.75,1.580
Celda # 11-A,Cu 324.75,0.150
Celda # 11-B,Cu 324.75,12.53
Celda # 11-C,Cu 324.75,3.081
Celda #5-9,Cu 324.75,0.059
Celda #(F1+F2),Cu 324.75,1.077
NE Tubo 1,Cu 324.75,11.28
NE Tubo 2,Cu 324.75,0.546
NE Tubo 4,Cu 324.75,2.689
NE Tubo 5,Cu 324.75,1.608
NE Tubo 6,Cu 324.75,0.364
NE Tubo 7,Cu 324.75,1.163
Puntual Noroeste,Cu 324.75,1.158
Tubo 3,Cu 324.75,0.263
Especial 1,Cu 324.75,0.083
Especial 2,Cu 324.75,0.047
Especial 3,Cu 324.75,0.195
Especial 4,Cu 324.75,0.119
Especial 5,Cu 324.75,0.061
Columna #1,Cu 324.75,1.519
Columna #2,Cu 324.75,1.560
Columna #3,Cu 324.75,1.573
Columna #4,Cu 324.75,1.607
Columna #5,Cu 324.75,1.631
