Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.725
Comp. Cola Columna,Cu 324.75,2.371
Barren,Cu 324.75,2.026
Cabeza puntual retorno,Cu 324.75,1.708
Celda # 11-A,Cu 324.75,1.578
Celda # 11-B,Cu 324.75,1.043
Celda # 11-C,Cu 324.75,1.389
Celda # 6-F2,Cu 324.75,0.429
Celda #5-9,Cu 324.75,5.606
Celda #(F1+F2),Cu 324.75,1.679
NE Tubo 1,Cu 324.75,0.121
NE Tubo 2,Cu 324.75,0.406
NE Tubo 4,Cu 324.75,1.888
NE Tubo 5,Cu 324.75,1.333
NE Tubo 6,Cu 324.75,1.543
NE Tubo 7,Cu 324.75,4.438
Puntual Noroeste,Cu 324.75,1.643
Barren Patios,Cu 324.75,1.903
Tubo 3,Cu 324.75,0.963
Especial 1,Cu 324.75,0.466
Especial 2,Cu 324.75,0.160
Especial 3,Cu 324.75,1.557
Especial 4,Cu 324.75,0.262
Especial 5,Cu 324.75,0.189
