Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.760
Cabeza puntual retorno,Cu 324.75,0.753
Celda #(F1+F2),Cu 324.75,0.810
Puntual Noroeste,Cu 324.75,0.824
Tubo 3,Cu 324.75,0.336
Comp. Cola Columna,Cu 324.75,0.737
Barren,Cu 324.75,0.855
Celda # 11-A,Cu 324.75,0.114
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.094
Celda #5-9,Cu 324.75,0.043
NE Tubo 1,Cu 324.75,0.047
NE Tubo 2,Cu 324.75,0.112
NE Tubo 4,Cu 324.75,1.037
NE Tubo 5,Cu 324.75,0.808
NE Tubo 6,Cu 324.75,0.362
NE Tubo 7,Cu 324.75,2.521
Barren Patios,Cu 324.75,0.847
Especial 1,Cu 324.75,0.062
Especial 2,Cu 324.75,0.078
Especial 3,Cu 324.75,0.090
Especial 4,Cu 324.75,0.089
Especial 5,Cu 324.75,0.086
Columna #1,Cu 324.75,0.757
Columna #2,Cu 324.75,0.752
Columna #3,Cu 324.75,0.759
Columna #4,Cu 324.75,0.784
Columna #5,Cu 324.75,0.770
