Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.646
Comp. Cola Columna,Cu 324.75,0.646
Barren,Cu 324.75,0.562
Cabeza puntual retorno,Cu 324.75,0.619
Celda # 11-A,Cu 324.75,0.120
Celda # 11-B,Cu 324.75,0.064
Celda # 11-C,Cu 324.75,0.407
Celda #5-9,Cu 324.75,6.058
Celda #(F1+F2),Cu 324.75,0.448
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.234
NE Tubo 4,Cu 324.75,0.817
NE Tubo 5,Cu 324.75,0.377
NE Tubo 6,Cu 324.75,0.196
NE Tubo 7,Cu 324.75,0.588
Puntual Noroeste,Cu 324.75,0.414
Tubo 3,Cu 324.75,0.122
Especial 1,Cu 324.75,0.550
Especial 2,Cu 324.75,0.227
Especial 3,Cu 324.75,0.091
Especial 4,Cu 324.75,0.124
Especial 5,Cu 324.75,0.638
Columna #1,Cu 324.75,0.680
Columna #2,Cu 324.75,0.670
Columna #3,Cu 324.75,0.693
Columna #4,Cu 324.75,0.686
Columna #5,Cu 324.75,0.534
