Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.425
Comp. Cola Columna,Cu 324.75,1.052
Barren,Cu 324.75,0.869
Cabeza puntual retorno,Cu 324.75,1.347
Columna #1,Cu 324.75,1.252
Columna #2,Cu 324.75,1.165
Columna #3,Cu 324.75,1.092
Columna #4,Cu 324.75,0.989
Columna #5,Cu 324.75,0.984
Celda # 11-A,Cu 324.75,0.097
Celda # 11-B,Cu 324.75,1.364
Celda # 11-C,Cu 324.75,0.118
Celda #5-9,Cu 324.75,0.038
Celda #(F1+F2),Cu 324.75,1.42
NE Tubo 1,Cu 324.75,7.603
NE Tubo 2,Cu 324.75,0.598
NE Tubo 4,Cu 324.75,0.05
NE Tubo 5,Cu 324.75,0.04
NE Tubo 6,Cu 324.75,0.05
NE Tubo 7,Cu 324.75,0.116
Puntual Noroeste,Cu 324.75,0.381
Barren Patios,Cu 324.75,0.833
Tubo 3,Cu 324.75,0.082
Especial 1,Cu 324.75,0.08
Especial 2,Cu 324.75,0.083
Especial 3,Cu 324.75,0.161
Especial 4,Cu 324.75,0.105
Especial 5,Cu 324.75,0.104
