Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.589
Cabeza puntual retorno,Cu 324.75,3.521
Celda #(F1+F2),Cu 324.75,4.267
Puntual Noroeste,Cu 324.75,3.79
Tubo 3,Cu 324.75,0.563
NE Tubo 2,Cu 324.75,0.972
NE Tubo 4,Cu 324.75,0.088
Especial 1,Cu 324.75,0.085
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.114
Especial 4,Cu 324.75,0.126
Especial 5,Cu 324.75,1.221
Comp. Cola Columna,Cu 324.75,3.323
Barren,Cu 324.75,2.846
Barren Patios,Cu 324.75,2.949
NE Tubo 1,Cu 324.75,12.82
NE Tubo 5,Cu 324.75,8.397
NE Tubo 6,Cu 324.75,14.6
NE Tubo 7,Cu 324.75,2.604
Celda # 11-A,Cu 324.75,0.131
Celda # 11-B,Cu 324.75,0.198
Celda # 11-C,Cu 324.75,0.296
Celda # 6-F2,Cu 324.75,6.95
Celda #5-9,Cu 324.75,0.069
