"Analista","CFR"
"Fecha de inicio","06:43 p. m. 15/07/2022"
"Hoja de trabajo","Ec000075_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.5176,"","mg/L",0.7,0.0172,0.0001,0.0174,0.0171,0.0173
"Au","BLANCO",-0.0087,"","mg/L",">100",-0.0003,-0.0018,0.0000,-0.0008,-0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",43.3,0.0010,-0.0007,0.0006,0.0015,0.0011
"Au","EC000075-001",0.1184,"","mg/L",15.6,0.0169,-0.0002,0.0186,0.0183,0.0139
"Au","EC000075-002",0.0023,"","mg/L",23.8,0.0003,-0.0002,0.0003,0.0003,0.0004
"Au","EC000075-003",0.5521,"","mg/L",0.9,0.0794,-0.0002,0.0789,0.0792,0.0803
"Au","EC000075-004",0.4350,"","mg/L",0.8,0.0625,-0.0003,0.0623,0.0621,0.0630
"Au","EC000075-005",0.5541,"","mg/L",1.7,0.0797,0.0000,0.0809,0.0783,0.0799
"Au","EC000075-006",0.4160,"","mg/L",0.8,0.0597,0.0003,0.0592,0.0598,0.0601
"Au","EC000075-007",0.2219,"","mg/L",1.4,0.0318,-0.0001,0.0314,0.0323,0.0316
"Au","EC000075-008",1.3568,"","mg/L",1.1,0.1956,0.0004,0.1940,0.1981,0.1947
"Au","EC000075-009",0.6871,"","mg/L",1.4,0.0990,0.0006,0.0997,0.0999,0.0973
"Au","EC000075-010",0.4017,"","mg/L",0.7,0.0577,-0.0004,0.0573,0.0580,0.0577
"Au","PATRON",0.5187,"","mg/L",1.7,0.0161,-0.0007,0.0159,0.0164,0.0159
"Au","BLANCO",-0.0067,"","mg/L",">100",-0.0002,0.0018,0.0002,-0.0004,-0.0005
"Au","BLANCO REACTIVO",0.0000,"","mg/L",19.7,-0.0004,0.0010,-0.0004,-0.0003,-0.0003
"Au","EC000075-011",0.2929,"","mg/L",0.3,0.0395,0.0010,0.0396,0.0393,0.0396
"Au","EC000075-012",0.4517,"","mg/L",1.9,0.0617,0.0011,0.0604,0.0627,0.0620
"Au","EC000075-013",0.3681,"","mg/L",0.5,0.0499,0.0010,0.0502,0.0496,0.0500
"Au","EC000075-014",0.4095,"","mg/L",1.2,0.0557,0.0008,0.0558,0.0564,0.0551
"Au","EC000075-015",0.4069,"","mg/L",1.3,0.0554,0.0001,0.0546,0.0556,0.0560
"Au","EC000075-016",0.7842,"","mg/L",0.3,0.1095,-0.0001,0.1099,0.1094,0.1093
"Au","EC000075-017",0.4289,"","mg/L",0.5,0.0585,0.0008,0.0585,0.0582,0.0587
"Au","EC000075-018",0.4081,"","mg/L",0.2,0.0555,0.0008,0.0556,0.0556,0.0554
"Au","EC000075-019",0.2992,"","mg/L",1.0,0.0404,0.0008,0.0399,0.0406,0.0405
"Au","EC000075-020",0.4116,"","mg/L",0.9,0.0560,0.0010,0.0561,0.0565,0.0555
"Au","PATRON",0.4893,"","mg/L",1.0,0.0151,0.0005,0.0150,0.0152,0.0153
"Au","BLANCO",-0.0150,"","mg/L",76.8,-0.0005,-0.0004,-0.0005,-0.0001,-0.0008
"Au","BLANCO REACTIVO",0.0000,"","mg/L",66.7,0.0004,-0.0001,0.0007,0.0004,0.0001
"Au","EC000075-021",0.2416,"","mg/L",1.3,0.0324,-0.0004,0.0320,0.0327,0.0326
"Au","EC000075-022",0.3393,"","mg/L",1.1,0.0459,-0.0008,0.0455,0.0465,0.0458
"Au","EC000075-023",0.2937,"","mg/L",0.6,0.0396,-0.0008,0.0393,0.0397,0.0397
"Au","EC000075-024",0.3229,"","mg/L",3.2,0.0436,-0.0004,0.0440,0.0421,0.0448
"Au","EC000075-025",0.2133,"","mg/L",">100",0.0009,-0.0002,0.0019,0.0009,-0.0001
"Au","EC000075-026",0.4045,"","mg/L",21.2,0.0550,0.0007,0.0610,0.0626,0.0416
"Au","EC000075-027",0.4890,"","mg/L",0.3,0.0670,0.0005,0.0672,0.0668,0.0669
"Au","EC000075-028",0.4359,"","mg/L",1.0,0.0595,-0.0016,0.0589,0.0595,0.0600
"Au","EC000075-029",0.2504,"","mg/L",0.3,0.0336,-0.0012,0.0336,0.0336,0.0338
"Au","EC000075-030",0.3858,"","mg/L",1.9,0.0524,-0.0006,0.0531,0.0513,0.0529
"Au","PATRON",0.5184,"","mg/L",0.8,0.0161,-0.0007,0.0162,0.0160,0.0159
"Au","BLANCO",-0.0008,"","mg/L",">100",0.0000,0.0027,0.0001,-0.0006,0.0004
"Au","BLANCO REACTIVO",0.0000,"","mg/L",10.5,-0.0007,0.0011,-0.0008,-0.0006,-0.0008
"Au","EC000075-031",0.5722,"","mg/L",0.8,0.0789,0.0020,0.0782,0.0789,0.0795
"Au","EC000075-032",0.6263,"","mg/L",1.2,0.0866,0.0007,0.0872,0.0872,0.0854
"Au","EC000075-033",0.5168,"","mg/L",1.0,0.0709,0.0007,0.0716,0.0702,0.0710
"Au","EC000075-034",0.5882,"","mg/L",0.5,0.0812,0.0010,0.0816,0.0811,0.0808
"Au","EC000075-035",0.6488,"","mg/L",0.4,0.0899,0.0013,0.0896,0.0902,0.0898
"Au","EC000075-036",0.6385,"","mg/L",0.4,0.0884,0.0013,0.0887,0.0880,0.0883
"Au","EC000075-037",0.0057,"","mg/L",81.7,0.0007,0.0023,0.0014,0.0004,0.0004
"Au","EC000075-038",0.3910,"","mg/L",0.9,0.0531,0.0016,0.0527,0.0530,0.0537
"Au","EC000075-039",0.4867,"","mg/L",0.7,0.0667,0.0011,0.0662,0.0670,0.0668
