Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.128
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.129
Columna #1,Au 242.80,0.071
Columna #2,Au 242.80,0.033
Columna #3,Au 242.80,0.025
Columna #4,Au 242.80,0.01
Columna #5,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.006
Celda #(F1+F2),Au 242.80,0.12
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.061
NE Tubo 4,Au 242.80,0.096
NE Tubo 5,Au 242.80,0.037
NE Tubo 6,Au 242.80,0.033
NE Tubo 7,Au 242.80,0.094
Puntual Noroeste,Au 242.80,0.123
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.194
Especial 1,Au 242.80,0.069
Especial 2,Au 242.80,0.028
Especial 3,Au 242.80,0.06
Especial 4,Au 242.80,0.034
Especial 5,Au 242.80,0.014
