Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.984
Cabeza puntual retorno,Cu 324.75,0.950
Celda #(F1+F2),Cu 324.75,1.092
Puntual Noroeste,Cu 324.75,1.092
Tubo 3,Cu 324.75,0.923
Comp. Cola Columna,Cu 324.75,1.062
Barren,Cu 324.75,0.972
Celda # 11-A,Cu 324.75,0.110
Celda # 11-B,Cu 324.75,0.478
Celda # 11-C,Cu 324.75,0.140
Celda #5-9,Cu 324.75,0.088
NE Tubo 1,Cu 324.75,0.051
NE Tubo 2,Cu 324.75,0.149
NE Tubo 4,Cu 324.75,0.094
NE Tubo 5,Cu 324.75,0.070
NE Tubo 6,Cu 324.75,0.069
NE Tubo 7,Cu 324.75,4.706
Barren Patios,Cu 324.75,1.022
Especial 1,Cu 324.75,0.103
Especial 2,Cu 324.75,0.126
Especial 3,Cu 324.75,0.102
Especial 4,Cu 324.75,0.105
Especial 5,Cu 324.75,0.114
Columna #1,Cu 324.75,0.965
Columna #2,Cu 324.75,0.974
Columna #3,Cu 324.75,0.978
Columna #4,Cu 324.75,0.988
Columna #5,Cu 324.75,0.999
