Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.291
Comp. Cola Columna,Cu 324.75,4.213
Barren,Cu 324.75,4.152
Cabeza puntual retorno,Cu 324.75,4.146
Celda # 11-A,Cu 324.75,0.218
Celda # 11-B,Cu 324.75,0.138
Celda # 11-C,Cu 324.75,0.369
Celda # 6-F2,Cu 324.75,0.105
Celda #5-9,Cu 324.75,12.88
Celda #(F1+F2),Cu 324.75,3.656
NE Tubo 1,Cu 324.75,0.177
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.106
NE Tubo 5,Cu 324.75,0.124
NE Tubo 6,Cu 324.75,0.099
NE Tubo 7,Cu 324.75,0.667
Puntual Noroeste,Cu 324.75,3.123
Barren Patios,Cu 324.75,3.299
Tubo 3,Cu 324.75,4.472
Especial 1,Cu 324.75,6.688
Especial 2,Cu 324.75,6.916
Especial 3,Cu 324.75,0.251
Especial 4,Cu 324.75,0.153
Especial 5,Cu 324.75,8.001
