Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.858
Cabeza puntual retorno,Cu 324.75,0.844
Celda #(F1+F2),Cu 324.75,0.851
Puntual Noroeste,Cu 324.75,0.488
Tubo 3,Cu 324.75,0.829
NE Tubo 2,Cu 324.75,0.091
NE Tubo 4,Cu 324.75,0.114
Especial 1,Cu 324.75,0.074
Especial 2,Cu 324.75,0.066
Especial 3,Cu 324.75,0.148
Especial 4,Cu 324.75,0.26
Especial 5,Cu 324.75,0.098
Comp. Cola Columna,Cu 324.75,0.932
Barren,Cu 324.75,0.928
Barren Patios,Cu 324.75,0.977
NE Tubo 1,Cu 324.75,0.06
NE Tubo 5,Cu 324.75,0.09
NE Tubo 6,Cu 324.75,0.07
NE Tubo 7,Cu 324.75,1.318
Celda # 11-A,Cu 324.75,0.206
Celda # 11-B,Cu 324.75,0.32
Celda # 11-C,Cu 324.75,0.115
Celda # 6-F2,Cu 324.75,1.468
Celda #5-9,Cu 324.75,0.073
