Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,12.32
Comp. Cola Columna,Cu 324.75,12.62
Barren,Cu 324.75,10.25
Cabeza puntual retorno,Cu 324.75,12.23
Celda # 11-A,Cu 324.75,3.326
Celda # 11-B,Cu 324.75,61.86
Celda # 11-C,Cu 324.75,27.93
Celda # 6-F2,Cu 324.75,17.74
Celda #5-9,Cu 324.75,0.031
Celda #(F1+F2),Cu 324.75,1.534
NE Tubo 1,Cu 324.75,32.79
NE Tubo 2,Cu 324.75,0.498
NE Tubo 4,Cu 324.75,0.907
NE Tubo 5,Cu 324.75,0.320
NE Tubo 6,Cu 324.75,0.230
NE Tubo 7,Cu 324.75,0.889
Puntual Noroeste,Cu 324.75,0.933
Barren Patios,Cu 324.75,9.895
Tubo 3,Cu 324.75,1.304
Especial 1,Cu 324.75,0.045
Especial 2,Cu 324.75,0.005
Especial 3,Cu 324.75,0.059
Especial 4,Cu 324.75,0.063
Especial 5,Cu 324.75,0.019
