Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.791
Cabeza puntual retorno,Cu 324.75,1.744
Celda #(F1+F2),Cu 324.75,2.019
Puntual Noroeste,Cu 324.75,2.208
Tubo 3,Cu 324.75,3.530
Comp. Cola Columna,Cu 324.75,1.861
Barren,Cu 324.75,1.715
Celda # 11-A,Cu 324.75,0.195
Celda # 11-B,Cu 324.75,0.165
Celda # 11-C,Cu 324.75,1.672
Celda #5-9,Cu 324.75,2.495
NE Tubo 1,Cu 324.75,0.166
NE Tubo 2,Cu 324.75,0.130
NE Tubo 4,Cu 324.75,0.110
NE Tubo 5,Cu 324.75,0.102
NE Tubo 6,Cu 324.75,0.100
NE Tubo 7,Cu 324.75,0.779
Barren Patios,Cu 324.75,1.504
Especial 1,Cu 324.75,0.522
Especial 2,Cu 324.75,0.332
Especial 3,Cu 324.75,0.153
Especial 4,Cu 324.75,0.150
Especial 5,Cu 324.75,0.173
Columna #1,Cu 324.75,1.633
Columna #2,Cu 324.75,1.622
Columna #3,Cu 324.75,1.611
Columna #4,Cu 324.75,1.578
Columna #5,Cu 324.75,1.540
