Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.364
Cabeza puntual retorno,Cu 324.75,0.313
Celda #(F1+F2),Cu 324.75,0.311
Puntual Noroeste,Cu 324.75,0.298
Tubo 3,Cu 324.75,0.325
Comp. Cola Columna,Cu 324.75,0.318
Barren,Cu 324.75,0.382
Celda # 11-A,Cu 324.75,0.233
Celda # 11-B,Cu 324.75,0.154
Celda # 11-C,Cu 324.75,0.162
Celda # 6-F2,Cu 324.75,2.260
Celda #5-9,Cu 324.75,0.756
NE Tubo 1,Cu 324.75,0.172
NE Tubo 2,Cu 324.75,0.309
NE Tubo 4,Cu 324.75,0.163
NE Tubo 5,Cu 324.75,0.114
NE Tubo 6,Cu 324.75,0.114
NE Tubo 7,Cu 324.75,1.107
Barren Patios,Cu 324.75,0.369
Especial 1,Cu 324.75,0.452
Especial 2,Cu 324.75,1.305
Especial 3,Cu 324.75,0.152
Especial 4,Cu 324.75,0.148
Especial 5,Cu 324.75,0.251
