Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.345
Cabeza puntual retorno,Cu 324.75,0.425
Celda #(F1+F2),Cu 324.75,0.366
Puntual Noroeste,Cu 324.75,0.228
Tubo 3,Cu 324.75,0.431
NE Tubo 2,Cu 324.75,0.128
NE Tubo 4,Cu 324.75,0.058
Especial 1,Cu 324.75,0.068
Especial 2,Cu 324.75,0.063
Especial 3,Cu 324.75,0.112
Especial 4,Cu 324.75,0.123
Especial 5,Cu 324.75,0.627
Comp. Cola Columna,Cu 324.75,0.41
Barren,Cu 324.75,0.378
Barren Patios,Cu 324.75,0.334
NE Tubo 1,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.03
NE Tubo 6,Cu 324.75,0.024
NE Tubo 7,Cu 324.75,0.117
Celda # 11-A,Cu 324.75,0.09
Celda # 11-B,Cu 324.75,0.067
Celda # 11-C,Cu 324.75,0.091
Celda # 6-F2,Cu 324.75,0.568
Celda #5-9,Cu 324.75,0.495
