Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,3.162
Columna #2,Cu 324.75,3.133
Columna #3,Cu 324.75,3.194
Columna #4,Cu 324.75,3.174
Columna #5,Cu 324.75,3.236
Comp. Cabeza Columna,Cu 324.75,3.394
Comp. Cola Columna,Cu 324.75,3.28
Barren,Cu 324.75,3.999
Cabeza puntual retorno,Cu 324.75,3.342
Celda # 11-A,Cu 324.75,0.852
Celda # 11-B,Cu 324.75,39.36
Celda # 11-C,Cu 324.75,14.7
Celda #5-9,Cu 324.75,0.041
Celda #(F1+F2),Cu 324.75,1.368
Especial 1,Cu 324.75,0.032
Especial 2,Cu 324.75,0.071
Especial 3,Cu 324.75,0.044
Especial 4,Cu 324.75,0.01
Especial 5,Cu 324.75,0.014
NE Tubo 1,Cu 324.75,9.933
NE Tubo 2,Cu 324.75,0.458
NE Tubo 4,Cu 324.75,2.187
NE Tubo 5,Cu 324.75,0.87
NE Tubo 6,Cu 324.75,0.333
NE Tubo 7,Cu 324.75,1.807
Puntual Noroeste,Cu 324.75,1.167
Barren Patios,Cu 324.75,4.911
Tubo 3,Cu 324.75,0.571
