Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.841
Columna #2,Cu 324.75,0.891
Columna #3,Cu 324.75,0.881
Columna #4,Cu 324.75,0.862
Columna #5,Cu 324.75,0.865
Comp. Cabeza Columna,Cu 324.75,0.863
Comp. Cola Columna,Cu 324.75,0.927
Barren,Cu 324.75,0.918
Cabeza puntual retorno,Cu 324.75,0.868
Celda # 11-A,Cu 324.75,0.304
Celda # 11-B,Cu 324.75,0.105
Celda # 11-C,Cu 324.75,0.077
Celda #5-9,Cu 324.75,1.012
Celda #(F1+F2),Cu 324.75,1.035
NE Tubo 1,Cu 324.75,0.043
NE Tubo 2,Cu 324.75,0.056
NE Tubo 4,Cu 324.75,0.325
NE Tubo 5,Cu 324.75,0.077
NE Tubo 6,Cu 324.75,0.112
NE Tubo 7,Cu 324.75,6.716
Puntual Noroeste,Cu 324.75,1.133
Barren Patios,Cu 324.75,0.941
Tubo 3,Cu 324.75,0.901
Especial 1,Cu 324.75,0.180
Especial 2,Cu 324.75,0.088
Especial 3,Cu 324.75,0.132
Especial 4,Cu 324.75,0.202
Especial 5,Cu 324.75,0.123
