Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.133
Celda #(F1+F2),Au 242.80,0.137
Puntual Noroeste,Au 242.80,0.06
Tubo 3,Au 242.80,0.063
NE Tubo 2,Au 242.80,0.235
NE Tubo 4,Au 242.80,0.032
Especial 1,Au 242.80,0.272
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.023
Especial 4,Au 242.80,0.018
Especial 5,Au 242.80,0.14
Columna #1,Au 242.80,0.065
Columna #2,Au 242.80,0.024
Columna #3,Au 242.80,0.01
Columna #4,Au 242.80,0.008
Columna #5,Au 242.80,0.004
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.01
Barren Patios,Au 242.80,0.01
Barren 2,Au 242.80,0.01
NE Tubo 1,Au 242.80,0.011
NE Tubo 5,Au 242.80,0.021
NE Tubo 6,Au 242.80,0.022
NE Tubo 7,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.048
Celda # 11-B,Au 242.80,0.015
Celda # 11-C,Au 242.80,0.024
Celda #5-9,Au 242.80,0.038
