Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.128
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.003
Cabeza puntual retorno,Au 242.80,0.126
Columna #1,Au 242.80,0.087
Columna #2,Au 242.80,0.063
Columna #3,Au 242.80,0.037
Columna #4,Au 242.80,0.024
Columna #5,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.035
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.018
Celda #(F1+F2),Au 242.80,0.13
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.063
NE Tubo 4,Au 242.80,0.106
NE Tubo 5,Au 242.80,0.045
NE Tubo 6,Au 242.80,0.041
NE Tubo 7,Au 242.80,0.106
Puntual Noroeste,Au 242.80,0.13
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.199
Especial 1,Au 242.80,0.08
Especial 2,Au 242.80,0.037
Especial 3,Au 242.80,0.046
Especial 4,Au 242.80,0.034
Especial 5,Au 242.80,0.025
