"Analista",""
"Fecha de inicio","11:46 p. m. 12/01/2023"
"Hoja de trabajo","505607-ag"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0134,"","mg/L",0.6,0.1258,0.1250,0.1259,0.1264
"Ag","BLANCO",0.0067,"","mg/L",13.6,0.0008,0.0008,0.0010,0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",7.7,0.0015,0.0017,0.0016,0.0014
"Ag","SA000007-001",33.3390,"","mg/L",1.3,0.1645,0.1668,0.1635,0.1631
"Ag","SA000007-002",26.5603,"","mg/L",0.6,0.1321,0.1320,0.1314,0.1329
"Ag","SA000007-003",10.1396,"","mg/L",0.2,0.0509,0.0508,0.0508,0.0510
"Ag","SA000007-004",29.8793,"","mg/L",0.3,0.1481,0.1479,0.1477,0.1486
"Ag","SA000007-005",33.4108,"","mg/L",0.3,0.1650,0.1648,0.1645,0.1656
"Ag","PATRON",1.0147,"","mg/L",0.5,0.1259,0.1266,0.1253,0.1260
"Ag","SA000007-006",9.5937,"","mg/L",0.2,0.0480,0.0481,0.0479,0.0481
"Ag","SA000007-007",12.8644,"","mg/L",0.4,0.0644,0.0642,0.0647,0.0644
"Ag","SA000007-008",6.2372,"","mg/L",1.1,0.0313,0.0309,0.0315,0.0315
"Ag","SA000007-009",4.4738,"","mg/L",0.5,0.0224,0.0223,0.0224,0.0225
"Ag","SA000007-010",4.4140,"","mg/L",0.4,0.0221,0.0222,0.0222,0.0220
"Ag","PATRON",1.0058,"","mg/L",0.5,0.1249,0.1255,0.1249,0.1242
"Ag","BLANCO",-0.0005,"","mg/L",">100",-0.0001,0.0001,-0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",10.6,0.0006,0.0007,0.0006,0.0007
"Ag","SA000007-011",-0.1528,"","mg/L",22.0,-0.0008,-0.0006,-0.0008,-0.0009
"Ag","SA000007-012",-0.0392,"","mg/L",44.8,-0.0002,-0.0001,-0.0002,-0.0003
"Ag","SA000007-013",6.1680,"","mg/L",0.6,0.0310,0.0309,0.0308,0.0312
"Ag","SA000007-014",6.0484,"","mg/L",0.5,0.0304,0.0303,0.0302,0.0305
"Ag","SA000007-015",5.2706,"","mg/L",0.4,0.0264,0.0264,0.0264,0.0266
"Ag","PATRON",1.0166,"","mg/L",0.5,0.1262,0.1260,0.1268,0.1257
"Ag","SA000007-016",20.5149,"","mg/L",0.5,0.1022,0.1017,0.1025,0.1025
"Ag","SA000007-017",31.9043,"","mg/L",0.2,0.1576,0.1573,0.1578,0.1578
"Ag","SA000007-018",11.1404,"","mg/L",0.3,0.0558,0.0558,0.0558,0.0560
"Ag","SA000007-019",8.4224,"","mg/L",0.7,0.0423,0.0420,0.0425,0.0424
"Ag","SA000007-020",14.1037,"","mg/L",0.4,0.0707,0.0710,0.0705,0.0708
"Ag","PATRON",1.0212,"","mg/L",0.4,0.1267,0.1262,0.1272,0.1268
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,0.0002,-0.0001,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",10.4,0.0004,0.0003,0.0004,0.0003
