Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.412
Cabeza puntual retorno,Cu 324.75,0.391
Celda #(F1+F2),Cu 324.75,0.050
Puntual Noroeste,Cu 324.75,0.025
Tubo 3,Cu 324.75,0.034
Comp. Cola Columna,Cu 324.75,0.339
Barren,Cu 324.75,0.393
Celda # 11-A,Cu 324.75,0.081
Celda # 11-B,Cu 324.75,0.782
Celda # 11-C,Cu 324.75,2.538
Celda #5-9,Cu 324.75,0.146
NE Tubo 1,Cu 324.75,0.012
NE Tubo 2,Cu 324.75,0.053
NE Tubo 4,Cu 324.75,0.026
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,0.032
Barren Patios,Cu 324.75,0.330
Especial 1,Cu 324.75,0.032
Especial 2,Cu 324.75,0.100
Especial 3,Cu 324.75,0.060
Especial 4,Cu 324.75,0.067
Especial 5,Cu 324.75,3.696
Columna #1,Cu 324.75,0.340
Columna #2,Cu 324.75,0.354
Columna #3,Cu 324.75,0.345
Columna #4,Cu 324.75,0.369
Columna #5,Cu 324.75,0.364
