Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.543
Comp. Cola Columna,Cu 324.75,0.283
Barren,Cu 324.75,0.278
Cabeza puntual retorno,Cu 324.75,0.567
Celda # 11-A,Cu 324.75,0.143
Celda # 11-B,Cu 324.75,0.085
Celda # 11-C,Cu 324.75,0.061
Celda # 6-F2,Cu 324.75,0.074
Celda #5-9,Cu 324.75,0.056
Celda #(F1+F2),Cu 324.75,0.561
NE Tubo 1,Cu 324.75,0.066
NE Tubo 2,Cu 324.75,0.171
NE Tubo 4,Cu 324.75,0.334
NE Tubo 5,Cu 324.75,0.127
NE Tubo 6,Cu 324.75,0.157
NE Tubo 7,Cu 324.75,0.419
Puntual Noroeste,Cu 324.75,0.524
Barren Patios,Cu 324.75,0.420
Tubo 3,Cu 324.75,0.954
Especial 1,Cu 324.75,0.115
Especial 2,Cu 324.75,0.065
Especial 3,Cu 324.75,0.142
Especial 4,Cu 324.75,0.141
Especial 5,Cu 324.75,0.082
