"Analyst","CD"
"Date Started","3/10/2025 7:28 AM  GMT: 3/10/2025 2:28 PM"
"Worksheet","LC003952_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/10/2025","7:34:16 AM","BLANCO",-0.0009,"","mg/L",">100"
"3/10/2025","7:34:28 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"3/10/2025","7:35:08 AM","PATRON",0.8899,"","mg/L",0.9
"3/10/2025","7:35:30 AM","LC003952-001",0.0268,"","mg/L",10.8
"3/10/2025","7:35:40 AM","LC003952-002",0.4884,"","mg/L",4.6
"3/10/2025","7:36:40 AM","PATRON",0.8892,"","mg/L",0.9
"3/10/2025","7:36:52 AM","LC003952-008",0.0570,"","mg/L",6.0
"3/10/2025","7:37:04 AM","LC003952-009",0.1126,"","mg/L",5.7
"3/10/2025","7:37:18 AM","PATRON",0.8931,"","mg/L",1.2
"3/10/2025","7:39:50 AM","LC003952-004",0.0043,"","mg/L",23.8
"3/10/2025","7:40:02 AM","LC003952-005",0.0118,"","mg/L",13.7
"3/10/2025","7:40:14 AM","LC003952-006",0.0810,"","mg/L",6.6
"3/10/2025","7:40:28 AM","LC003952-007",0.1857,"","mg/L",6.0
"3/10/2025","7:40:28 AM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"

