Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.485
Cabeza puntual retorno,Cu 324.75,1.450
Celda #(F1+F2),Cu 324.75,1.957
Puntual Noroeste,Cu 324.75,1.888
Tubo 3,Cu 324.75,1.788
Comp. Cola Columna,Cu 324.75,1.261
Barren,Cu 324.75,1.473
Celda # 11-A,Cu 324.75,0.304
Celda # 11-B,Cu 324.75,0.166
Celda # 11-C,Cu 324.75,0.142
Celda # 6-F2,Cu 324.75,0.105
Celda #5-9,Cu 324.75,0.666
NE Tubo 1,Cu 324.75,0.144
NE Tubo 2,Cu 324.75,0.304
NE Tubo 4,Cu 324.75,0.166
NE Tubo 5,Cu 324.75,1.024
NE Tubo 6,Cu 324.75,5.707
NE Tubo 7,Cu 324.75,1.853
Barren Patios,Cu 324.75,0.950
Especial 1,Cu 324.75,0.241
Especial 2,Cu 324.75,0.111
Especial 3,Cu 324.75,0.194
Especial 4,Cu 324.75,0.257
Especial 5,Cu 324.75,0.211
