Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.1
Barren,Au 242.80,0.012
Comp. Cola Columna,Au 242.80,0.01
Cabeza puntual retorno,Au 242.80,0.101
Celda # 11-A,Au 242.80,0.081
Celda # 11-B,Au 242.80,0.052
Celda # 11-C,Au 242.80,0.02
Celda #5-9,Au 242.80,0.046
Celda #(F1+F2),Au 242.80,0.099
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.083
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.05
Puntual Noroeste,Au 242.80,0.111
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.153
Especial 1,Au 242.80,0.086
Especial 2,Au 242.80,0.063
Especial 3,Au 242.80,0.028
Especial 4,Au 242.80,0.027
Especial 5,Au 242.80,0.055
Especial 6,Au 242.80,0.014
Columna #1,Au 242.80,0.063
Columna #3,Au 242.80,0.045
Columna #4,Au 242.80,0.023
Columna #5,Au 242.80,0.015
