Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.708
Columna #2,Cu 324.75,0.647
Columna #3,Cu 324.75,0.663
Columna #4,Cu 324.75,0.684
Columna #5,Cu 324.75,0.663
Comp. Cabeza Columna,Cu 324.75,0.659
Comp. Cola Columna,Cu 324.75,0.616
Barren,Cu 324.75,0.656
Cabeza puntual retorno,Cu 324.75,0.691
Celda # 11-A,Cu 324.75,0.262
Celda # 11-B,Cu 324.75,0.128
Celda # 11-C,Cu 324.75,0.133
Celda #5-9,Cu 324.75,0.547
Celda #(F1+F2),Cu 324.75,0.693
NE Tubo 1,Cu 324.75,0.090
NE Tubo 2,Cu 324.75,0.099
NE Tubo 4,Cu 324.75,0.163
NE Tubo 5,Cu 324.75,0.108
NE Tubo 6,Cu 324.75,0.100
NE Tubo 7,Cu 324.75,0.598
Puntual Noroeste,Cu 324.75,0.812
Barren Patios,Cu 324.75,0.696
Tubo 3,Cu 324.75,2.033
Especial 1,Cu 324.75,0.133
Especial 2,Cu 324.75,0.118
Especial 3,Cu 324.75,0.099
Especial 4,Cu 324.75,0.546
Especial 5,Cu 324.75,0.115
