Analista,,,,,,,,,,
Fecha de inicio,13/01/2023 04:11 a. m.  GMT: 13/01/2023 10:11 a. m.,,,,,,,,,
Hoja de trabajo,SA000008-RE_3 -,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5131,,mg/L,4.5,0.0154,-0.0005,0.0161,0.0152,0.0148
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0004,-0.0001,0.0001,0.0002
,BLANCO,0.0046,,mg/L,52.6,0.0001,-0.0002,0.0001,0.0002,0.0001
,SA000001-021,0.3509,,mg/L,0.8,0.046,-0.0005,0.0464,0.0457,0.0459
,SA000001-022,0.2329,,mg/L,0.4,0.0302,-0.0006,0.0303,0.0301,0.0303
,SA000001-024,0.5154,,mg/L,0.8,0.0684,-0.0004,0.0689,0.0679,0.0684
,SA000001-025,0.1949,,mg/L,1.1,0.0252,-0.0006,0.0255,0.0251,0.025
,PATRON,0.5013,,mg/L,0.3,0.015,-0.0009,0.0151,0.015,0.015
,SA000001-026,0.2231,,mg/L,2.2,0.0289,-0.0007,0.0294,0.0282,0.0292
,SA000001-027,0.525,,mg/L,0.9,0.0697,-0.0006,0.0705,0.0695,0.0693
,SA000003-005,0.1728,,mg/L,0.6,0.0223,-0.0007,0.0222,0.0224,0.0222
,SA000004-024,0.0306,,mg/L,8,0.0039,-0.0008,0.0037,0.0042,0.0037
,SA000005-023,0.4942,,mg/L,0.5,0.0655,-0.0004,0.0651,0.0657,0.0657
,PATRON,0.4977,,mg/L,2.8,0.0149,-0.001,0.0154,0.0146,0.0148
,BLANCO REACTIVO,0,,mg/L,50.8,0.0002,-0.0005,0.0002,0.0003,0.0001
,BLANCO,0.0041,,mg/L,64.4,0.0001,-0.0007,0,0.0002,0.0002
,SA000007-007,0.2488,,mg/L,1.7,0.0323,-0.0009,0.0317,0.0327,0.0326
,SA000007-008,0.6912,,mg/L,0.4,0.0927,-0.0007,0.0927,0.093,0.0924
,SA000007-009,0.3394,,mg/L,0.9,0.0445,-0.0007,0.0441,0.0444,0.0449
,SA000007-010,0.0871,,mg/L,2,0.0111,-0.0008,0.0114,0.0111,0.011
,SA000007-013,0.215,,mg/L,0.9,0.0279,-0.0006,0.0276,0.0278,0.0281
,PATRON,0.5104,,mg/L,1,0.0153,-0.0011,0.0154,0.0153,0.0151
,SA000007-014,0.0667,,mg/L,3,0.0085,-0.0008,0.0087,0.0082,0.0087
,SA000007-015,0.0504,,mg/L,1.1,0.0064,-0.0008,0.0064,0.0065,0.0064
,PATRON,0.5044,,mg/L,1,0.0151,-0.0011,0.015,0.0151,0.0153
,BLANCO,0.0047,,mg/L,>100,0.0001,-0.001,0,0.0004,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0006,0,0,0.0005
,BLANCO,,,mg/L,,,,,,
