Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,5.252
Columna #2,Cu 324.75,5.266
Columna #3,Cu 324.75,5.288
Columna #4,Cu 324.75,5.334
Columna #5,Cu 324.75,5.362
Comp. Cabeza Columna,Cu 324.75,5.339
Comp. Cola Columna,Cu 324.75,5.712
Barren,Cu 324.75,5.219
Cabeza puntual retorno,Cu 324.75,5.359
Celda # 11-A,Cu 324.75,1.486
Celda # 11-B,Cu 324.75,0.600
Celda # 11-C,Cu 324.75,1.401
Celda #5-9,Cu 324.75,1.255
Celda #(F1+F2),Cu 324.75,6.228
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.061
NE Tubo 4,Cu 324.75,0.672
NE Tubo 5,Cu 324.75,9.994
NE Tubo 6,Cu 324.75,2.752
NE Tubo 7,Cu 324.75,18.71
Puntual Noroeste,Cu 324.75,6.815
Barren Patios,Cu 324.75,5.311
Tubo 3,Cu 324.75,5.620
Especial 1,Cu 324.75,0.071
Especial 2,Cu 324.75,0.030
Especial 3,Cu 324.75,0.229
Especial 4,Cu 324.75,1.201
Especial 5,Cu 324.75,0.266
