Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.681
Comp. Cola Columna,Cu 324.75,0.712
Barren,Cu 324.75,0.776
Cabeza puntual retorno,Cu 324.75,0.709
Columna #1,Cu 324.75,0.651
Columna #2,Cu 324.75,0.677
Columna #3,Cu 324.75,0.698
Columna #4,Cu 324.75,0.715
Columna #5,Cu 324.75,0.734
Celda # 11-A,Cu 324.75,0.238
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,1.391
Celda #5-9,Cu 324.75,0.397
Celda #(F1+F2),Cu 324.75,0.918
NE Tubo 1,Cu 324.75,0.084
NE Tubo 2,Cu 324.75,0.177
NE Tubo 4,Cu 324.75,2.302
NE Tubo 5,Cu 324.75,0.445
NE Tubo 6,Cu 324.75,0.236
NE Tubo 7,Cu 324.75,0.484
Puntual Noroeste,Cu 324.75,1.024
Barren Patios,Cu 324.75,0.854
Tubo 3,Cu 324.75,1.645
Especial 1,Cu 324.75,0.102
Especial 2,Cu 324.75,0.089
Especial 3,Cu 324.75,0.161
Especial 4,Cu 324.75,0.201
Especial 5,Cu 324.75,0.101
