Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.253
Cabeza puntual retorno,Cu 324.75,0.249
Celda #(F1+F2),Cu 324.75,0.269
Puntual Noroeste,Cu 324.75,0.270
Tubo 3,Cu 324.75,0.544
Comp. Cola Columna,Cu 324.75,0.271
Barren,Cu 324.75,0.323
Celda # 11-A,Cu 324.75,0.039
Celda # 11-B,Cu 324.75,-0.014
Celda # 11-C,Cu 324.75,0.053
Celda #5-9,Cu 324.75,0.760
NE Tubo 1,Cu 324.75,0.025
NE Tubo 2,Cu 324.75,0.024
NE Tubo 4,Cu 324.75,0.017
NE Tubo 5,Cu 324.75,0.012
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,0.350
Barren Patios,Cu 324.75,0.298
Especial 1,Cu 324.75,0.021
Especial 2,Cu 324.75,0.007
Especial 3,Cu 324.75,0.081
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,0.045
