"Analista",""
"Fecha de inicio","10:51 a. m. 22/01/2023"
"Hoja de trabajo","Sa000115_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9917,"","mg/L",0.8,0.1351,0.1351,0.1341,0.1363
"Ag","BLANCO",-0.0050,"","mg/L",12.3,-0.0007,-0.0007,-0.0007,-0.0006
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0001,-0.0002,0.0000
"Ag","SA000115-001",3.1884,"","mg/L",1.1,0.0173,0.0172,0.0173,0.0175
"Ag","SA000115-002",2.1247,"","mg/L",1.1,0.0115,0.0115,0.0114,0.0117
"Ag","SA000115-003",3.7261,"","mg/L",0.9,0.0202,0.0201,0.0202,0.0204
"Ag","SA000115-004",3.7478,"","mg/L",0.6,0.0203,0.0202,0.0204,0.0204
"Ag","SA000115-005",8.6050,"","mg/L",1.4,0.0467,0.0475,0.0463,0.0465
"Ag","PATRON",1.0085,"","mg/L",0.6,0.1374,0.1373,0.1367,0.1382
"Ag","SA000115-006",0.1291,"","mg/L",6.9,0.0007,0.0007,0.0007,0.0007
"Ag","SA000115-007",4.4794,"","mg/L",0.9,0.0243,0.0244,0.0240,0.0244
"Ag","SA000115-008",2.0366,"","mg/L",0.6,0.0110,0.0110,0.0110,0.0111
"Ag","SA000115-009",5.7706,"","mg/L",0.8,0.0313,0.0310,0.0315,0.0314
"Ag","SA000115-010",4.7280,"","mg/L",0.4,0.0258,0.0257,0.0258,0.0258
"Ag","PATRON",1.0017,"","mg/L",0.5,0.1365,0.1370,0.1358,0.1368
"Ag","BLANCO",-0.0007,"","mg/L",">100",-0.0001,-0.0002,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0002,0.0000,-0.0003,-0.0002
"Ag","SA000115-011",3.4869,"","mg/L",1.3,0.0190,0.0188,0.0192,0.0189
"Ag","SA000115-012",2.2097,"","mg/L",2.7,0.0120,0.0123,0.0119,0.0117
"Ag","SA000115-013",2.6703,"","mg/L",2.2,0.0145,0.0147,0.0142,0.0147
"Ag","SA000115-014",6.2384,"","mg/L",1.2,0.0339,0.0344,0.0337,0.0336
"Ag","SA000115-015",3.3017,"","mg/L",1.5,0.0180,0.0180,0.0177,0.0183
"Ag","PATRON",1.0009,"","mg/L",0.4,0.1364,0.1369,0.1358,0.1365
"Ag","SA000115-016",6.9638,"","mg/L",2.6,0.0378,0.0390,0.0372,0.0373
"Ag","SA000115-017",3.6723,"","mg/L",0.3,0.0200,0.0200,0.0200,0.0199
"Ag","SA000115-018",7.0602,"","mg/L",1.5,0.0384,0.0389,0.0377,0.0386
"Ag","SA000115-019",0.0719,"","mg/L",43.0,0.0004,0.0005,0.0002,0.0005
"Ag","SA000115-020",4.4260,"","mg/L",1.3,0.0240,0.0239,0.0237,0.0243
"Ag","PATRON",1.0116,"","mg/L",0.7,0.1379,0.1388,0.1376,0.1371
"Ag","BLANCO",-0.0001,"","mg/L",">100",0.0000,0.0000,0.0004,-0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0004,0.0000,-0.0003
"Ag","SA000115-021",13.3046,"","mg/L",0.3,0.0724,0.0726,0.0724,0.0721
"Ag","SA000115-022",6.9782,"","mg/L",0.4,0.0378,0.0377,0.0378,0.0380
"Ag","SA000115-023",7.0570,"","mg/L",0.6,0.0381,0.0378,0.0382,0.0383
"Ag","SA000115-024",16.0258,"","mg/L",0.2,0.0875,0.0873,0.0874,0.0877
"Ag","PATRON",0.9953,"","mg/L",0.6,0.1356,0.1347,0.1359,0.1363
"Ag","BLANCO",0.0077,"","mg/L",">100",0.0010,0.0023,0.0001,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",84.3,0.0004,0.0001,0.0007,0.0003
