Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.751
Cabeza puntual retorno,Cu 324.75,0.733
Celda #(F1+F2),Cu 324.75,0.683
Puntual Noroeste,Cu 324.75,0.636
Tubo 3,Cu 324.75,0.707
Comp. Cola Columna,Cu 324.75,0.662
Barren,Cu 324.75,0.709
Celda # 11-A,Cu 324.75,0.929
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.098
Celda #5-9,Cu 324.75,0.979
NE Tubo 1,Cu 324.75,0.008
NE Tubo 2,Cu 324.75,0.219
NE Tubo 4,Cu 324.75,0.084
NE Tubo 5,Cu 324.75,0.018
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,0.859
Barren Patios,Cu 324.75,0.637
Especial 1,Cu 324.75,0.305
Especial 2,Cu 324.75,0.096
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.077
Especial 5,Cu 324.75,0.091
Columna #1,Cu 324.75,0.651
Columna #2,Cu 324.75,0.657
Columna #3,Cu 324.75,0.678
Columna #4,Cu 324.75,0.673
Columna #5,Cu 324.75,0.663
