Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.186
Comp. Cola Columna,Au 242.80,0.02
Barren,Au 242.80,0.023
Cabeza puntual retorno,Au 242.80,0.187
Columna #1,Au 242.80,0.141
Columna #2,Au 242.80,0.109
Columna #3,Au 242.80,0.07
Columna #4,Au 242.80,0.052
Columna #5,Au 242.80,0.03
Celda # 11-A,Au 242.80,0.072
Celda # 11-B,Au 242.80,0.327
Celda # 11-C,Au 242.80,0.169
Celda #5-9,Au 242.80,0.01
Celda #(F1+F2),Au 242.80,0.158
NE Tubo 1,Au 242.80,0.16
NE Tubo 2,Au 242.80,0.067
NE Tubo 4,Au 242.80,0.168
NE Tubo 5,Au 242.80,0.128
NE Tubo 6,Au 242.80,0.049
NE Tubo 7,Au 242.80,0.18
Puntual Noroeste,Au 242.80,0.145
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.187
Especial 1,Au 242.80,0.041
Especial 2,Au 242.80,0.021
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.015
