Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.384
Comp. Cola Columna,Cu 324.75,0.391
Barren,Cu 324.75,0.339
Cabeza puntual retorno,Cu 324.75,0.376
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,0.059
Celda # 11-C,Cu 324.75,0.116
Celda # 6-F2,Cu 324.75,0.338
Celda #5-9,Cu 324.75,0.38
Celda #(F1+F2),Cu 324.75,0.369
NE Tubo 1,Cu 324.75,0.041
NE Tubo 2,Cu 324.75,0.132
NE Tubo 4,Cu 324.75,0.102
NE Tubo 5,Cu 324.75,0.07
NE Tubo 6,Cu 324.75,0.085
NE Tubo 7,Cu 324.75,0.095
Puntual Noroeste,Cu 324.75,0.347
Barren Patios,Cu 324.75,0.199
Tubo 3,Cu 324.75,1.189
Especial 1,Cu 324.75,0.051
Especial 2,Cu 324.75,0.032
Especial 3,Cu 324.75,0.072
Especial 4,Cu 324.75,0.09
Especial 5,Cu 324.75,0.068
Especial 6,Cu 324.75,0.026
