Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.709
Comp. Cola Columna,Cu 324.75,0.774
Barren,Cu 324.75,0.715
Cabeza puntual retorno,Cu 324.75,0.703
Columna #1,Cu 324.75,0.672
Columna #2,Cu 324.75,0.659
Columna #3,Cu 324.75,0.667
Columna #4,Cu 324.75,0.671
Columna #5,Cu 324.75,0.656
Celda # 11-A,Cu 324.75,0.065
Celda # 11-B,Cu 324.75,0.047
Celda # 11-C,Cu 324.75,0.065
Celda #5-9,Cu 324.75,0.009
Celda #(F1+F2),Cu 324.75,0.737
NE Tubo 1,Cu 324.75,0.014
NE Tubo 2,Cu 324.75,0.072
NE Tubo 4,Cu 324.75,1.042
NE Tubo 5,Cu 324.75,0.717
NE Tubo 6,Cu 324.75,0.283
NE Tubo 7,Cu 324.75,2.463
Puntual Noroeste,Cu 324.75,0.801
Barren Patios,Cu 324.75,0.514
Tubo 3,Cu 324.75,0.311
Especial 1,Cu 324.75,0.028
Especial 3,Cu 324.75,0.039
ESPECIAL 2,Cu 324.75,0.043
Especial 4,Cu 324.75,0.052
Especial 5,Cu 324.75,0.041
Especial 6,Cu 324.75,0.033
