Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.638
Comp. Cola Columna,Cu 324.75,0.582
Barren,Cu 324.75,0.697
Cabeza puntual retorno,Cu 324.75,0.571
Columna #1,Cu 324.75,0.611
Columna #2,Cu 324.75,0.613
Columna #3,Cu 324.75,0.614
Columna #4,Cu 324.75,0.628
Columna #5,Cu 324.75,0.618
Celda # 11-A,Cu 324.75,0.43
Celda # 11-B,Cu 324.75,0.032
Celda # 11-C,Cu 324.75,0.064
Celda #5-9,Cu 324.75,0.342
Celda #(F1+F2),Cu 324.75,0.708
NE Tubo 2,Cu 324.75,0.603
NE Tubo 7,Cu 324.75,0.152
Puntual Noroeste,Cu 324.75,0.105
Barren Patios,Cu 324.75,0.652
Tubo 3,Cu 324.75,0.148
NE Tubo 1,Cu 324.75,0.018
NE Tubo 4,Cu 324.75,0.021
NE Tubo 5,Cu 324.75,0.026
NE Tubo 6,Cu 324.75,0.008
Especial 1,Cu 324.75,0.027
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.105
