Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.045
Comp. Cola Columna,Cu 324.75,1.679
Barren,Cu 324.75,2.101
Cabeza puntual retorno,Cu 324.75,0.87
Celda # 11-A,Cu 324.75,0.097
Celda # 11-B,Cu 324.75,0.105
Celda # 11-C,Cu 324.75,1.579
Celda # 6-F2,Cu 324.75,0.205
Celda #5-9,Cu 324.75,7.441
Celda #(F1+F2),Cu 324.75,0.847
NE Tubo 1,Cu 324.75,0.228
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.851
NE Tubo 5,Cu 324.75,2.669
NE Tubo 6,Cu 324.75,3.685
NE Tubo 7,Cu 324.75,3.252
Puntual Noroeste,Cu 324.75,1.132
Barren Patios,Cu 324.75,1.1389
Tubo 3,Cu 324.75,0.08
Especial 1,Cu 324.75,0.11
Especial 2,Cu 324.75,0.08
Especial 3,Cu 324.75,0.113
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,2.189
